GDSC_Cell.line.name	LabCellLineID	GDSC_tissue_unified	MT.ND6	MT.CO2	MT.CYB	MT.ND2	MT.ND5	MT.CO1	MT.ND3	MT.ND4	MT.ND1	MT.ATP6	MT.CO3	MT.ND4L	MT.ATP8	MT.RNR1	MT.RNR2	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs	CPI-613 Drug Response
DMS-114	77	LUNG	11.3792700525668	13.5339380280693	11.2784494582205	12.3420468808471	10.7802936927565	13.3679607096416	13.2386435763492	12.3014961949825	11.5901659685166	13.0581947143465	13.3949985145017	12.9401300364814	14.7771525554753	472.761	2036.45	0.00870406189555126	0.999565406345067	0.145647558386412	0.999542961608775	0.990972918756269	0.00618769336541767	0.244274809160305	0	0.154155495978552	0.999565406345067	0.214285714285714	0.221269296740995	0.12413999401735	0.0321953327571305	0.142857142857143	0.125	0	0.990972918756269	0.244274809160305	0.221269296740995	1	0.938251366120219
DOHH-2	78	HAEMATOPOIETIC_AND_LYMPHOID	11.4483228325075	14.653404916747	12.051616808337	12.3568645814189	10.9533962072405	13.3749036291121	12.5243947935997	12.7273036046052	11.5286006194095	13.6417130983539	13.6724253419715	12.6849677251439	15.5301319648441	1259.14	4225.31	0	1	1	1	1	0.166666666666667	0.27906976744186	0	1	1	0.324324324324324	0.0769230769230769	0.157894736842105	0	0.0909090909090909	0.0952380952380952	1	1	1	1	1	0.610382513661202
DOV13	79	OVARY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0869565217391304	1	0.0555555555555556	1	1	0	0.185185185185185	0	0.133333333333333	1	0.296296296296296	0.0869565217391304	1	0.133333333333333	0.0909090909090909	0.0769230769230769	0	1	0.185185185185185	1	1	0.901639344262295
DU-145	80	PROSTATE	1385.3	7872.67	2878.19	3065.05	1232.93	7723.03	1563.69	6546.58	2891.83	7149.47	7780.03	3550.04	7120.61	672.845	3219.63	0.0373953974895397	1	0.999773139745917	1	0.988549618320611	0	0.268498942917548	0.0929024812463935	0.268343815513627	1	1	0.160150891632373	0.999567941240009	0.105263157894737	0.08	0.999001248439451	0	0.988549618320611	0.268498942917548	1	1	0.639344262295082
EB2	83	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	1	0	1	0.0769230769230769	0.0645161290322581	1	0.277777777777778	1	1	0.1	0	1	0	1	1	1	1	0.217486338797814
EBC-1	84	LUNG	10.891479945971	13.9395792143147	11.8740592031411	12.0663919631476	10.6563354741987	13.4616073401138	12.1837904349465	12.9164206612902	11.2139547578639	13.2679717101908	13.5190218956219	13.0002817488615	14.1473639434093	835.423	1556.26	0.0952380952380952	0.99978835978836	0.9988358556461	0.999737325978461	0.994426751592357	0.998052369616966	0.154334554334554	0.00932400932400932	0.0842911877394636	0.99978835978836	0.150943396226415	0.999422132331696	0.999074716631969	0.133333333333333	0	0.105263157894737	0	0.998052369616966	0.154334554334554	0.999422132331696	1	0.515846994535519
EFM-19	86	BREAST	12.2114928981353	14.1532353386894	13.1099285714337	13.3959357207233	11.512888575841	13.4662039473718	14.8198298166967	13.518161355757	12.9115605171399	14.2705873404475	13.3951324383858	13.8612808035887	16.2575719985041	2063.16	3955.05	0.0231738035264484	1	0.999170296618959	1	0.98090692124105	0.329381879762913	0.180981595092025	0.111111111111111	1	0.999796541200407	0.241379310344828	0.19721767594108	0.137015400955921	0	0.015154795410262	0.223288709270018	0	0.98090692124105	1	0.241379310344828	1	0.277595628415301
EFO-21	87	OVARY	11.9702137650716	13.2404932238768	11.3353345217621	11.9608707637962	11.2829725622586	13.7938064914558	12.3979152402994	12.5939046121583	11.801304186049	12.7545117514019	13.1104180575472	13.0243259131725	14.7059563094615	1258.39	5627.46	0.130434782608696	1	0.0539861895794099	0.999554069119286	0.992489270386266	0	0.169730941704036	0	0.565113500597372	1	0.1015625	0.153846153846154	0	0.0952380952380952	0	0.0869565217391304	0.130434782608696	0.992489270386266	0.565113500597372	0.153846153846154	1	0.604918032786885
EFO-27	88	OVARY	12.8275411901725	14.7311599014728	13.0308912468929	13.1929400324318	12.1816492238153	15.1598713367784	13.4385319777616	14.1730524577741	13.1006787630356	14.5891829670394	15.0889952221237	14.686555240005	16.2484279504629	1722.22	11043.4	0	0.999568221070812	0.181818181818182	1	0.981395348837209	0	0.181818181818182	0.999568221070812	0.0716417910447761	0.999355116079106	0.0697582243361078	0.183628318584071	0.146227789105738	0.00521852576647097	0	0	0	0.981395348837209	0.999568221070812	0.183628318584071	1	0.702732240437158
EM-2	89	HAEMATOPOIETIC_AND_LYMPHOID	11.4190647972925	14.50512923796	11.9756330520433	12.6884470268628	11.005484202383	13.9131699161228	12.4957800927195	12.6770148565557	11.7839395018333	13.7769470140815	13.946997627633	12.9118039135954	15.7331742467278	1059.28	4402.58	0	1	0.166666666666667	1	0	0.25	0.133333333333333	0	0.0625	1	0.111111111111111	0	0.181818181818182	0	0	0.607142857142857	0	0.25	0.133333333333333	0.607142857142857	1	0.966666666666667
EN	90	ENDOMETRIUM	11.953869049094	15.2669329106074	12.8580392925101	15.1988670447647	11.6601742120694	14.1097490515728	14.0508689632907	14.5907039951622	12.7521715451624	13.9698361691692	13.4129667185809	14.7664253819912	14.5528491830253	693.275	2915.32	0.0327868852459016	1	1	1	1	1	0.692307692307692	0	1	1	0.294117647058824	1	1	0.0327868852459016	0	0.0540540540540541	0	1	1	1	1	0.490710382513661
ES-2	91	OVARY	10.8656559539332	14.6628908591391	11.9294063697715	12.5098244786172	10.297489501161	13.9111110619267	12.9944064761427	13.670877504397	11.3411852135684	13.7818719432623	14.1650640059987	13.6327680547287	15.764949320056	1353.79	6838.39	0.1	1	0.181818181818182	1	1	0.999149117209104	0.176651305683564	0.0581073602656336	0.155148095909732	0.999370277078086	0.176470588235294	1	0.161290322580645	0.999152901313003	0	0.998072392375241	0.00774829772247006	1	0.176651305683564	1	1	0.859016393442623
ESS-1	92	ENDOMETRIUM	12.1665397162577	14.7687012530281	12.6075152627968	12.9571383261925	11.6779398163901	14.6140196144357	12.8241035272476	13.6833236280533	11.6600850550048	13.8854103985707	14.0018479734058	13.9186769268151	15.7482190611072	628.677	2814.75	0.0163265306122449	1	0.214747736093144	0.999770852428964	0.998278829604131	0	0.999562363238512	0.00605214152700186	0.188277087033748	1	0.181818181818182	0.227501799856012	0.252333634447456	0	0	0.0137814313346228	0	0.998278829604131	0.999562363238512	0.252333634447456	0.999708963911525	0.672677595628415
FADU	94	HEAD_AND_NECK	11.0197297096249	14.1062357616157	11.327047331653	12.0474988550099	10.5310889926893	13.3141583598533	12.8726364078899	12.9451877572301	10.8114549748066	13.3438796858499	13.3419357268866	13.3846488620524	16.1168312758987	820.457	2403.79	0.0952380952380952	0.999564270152505	0.999575911789652	1	0.994033412887828	0	0.245758603974794	0.105263157894737	0.183144246353323	0.999564270152505	0.9995627459554	0.999152781700085	0.178490351872872	0.08	0	0.0952380952380952	0.00591456736035049	0.994033412887828	0.245758603974794	0.9995627459554	1	0.316393442622951
FU-OV-1	96	OVARY	12.5812476665039	13.9919646486454	12.3969525700356	12.7754456741029	11.6317227387619	13.5536292939164	13.8691118362733	13.7215264640075	11.7129138453339	13.6673333416052	13.5506265557869	14.0623834918763	15.6605530681372	1023.66	1082.92	0.0222222222222222	1	0.999315381104518	1	1	0.0657894736842105	0.146568521324962	0.025	0.181818181818182	1	0.136125654450262	1	0.110614818707304	0.0227272727272727	0	0.998556105610561	0.0333333333333333	1	0.181818181818182	1	1	0.519125683060109
FU97	95	STOMACH	11.989252565166	13.9296282830246	12.6177429377275	12.8133403003706	11.4958550268872	14.0760639976377	13.4651837439944	13.0431469334348	11.6789961877032	13.6822265215054	14.0795681163924	13.344434621924	14.9405888943591	718.635	1702.26	0.0434782608695652	1	0.0952709699689334	0.999783362218371	0.997565132700268	0.999573742540494	0.999700059988002	0	0.137634408602151	1	0.10126582278481	1	0.999776236294473	0.0238095238095238	0	0.0434782608695652	0	0.999573742540494	0.999700059988002	1	1	0.128415300546448
G-361	97	SKIN	11.0463737338632	14.1688287880613	12.3325960577892	12.9530323772532	10.9254060831414	13.8624436422123	13.1954644877163	13.1048771760119	11.8227301479445	13.7364019313183	14.1158564819151	13.6178117976179	15.4117426797886	419.588	1723.9	0.0139751552795031	0.999787550456766	0.147749510763209	0.999777431560205	0.996583143507973	0	0.192539388322521	0.0061022120518688	0.152143845089903	0.999787550456766	0.127272727272727	0.197287299630086	0.214391035092893	0.25	0	0.147058823529412	0	0.996583143507973	0.192539388322521	0.25	1	0.407650273224044
G-401	98	SOFT_TISSUE	10.772974317864	14.1578995257385	11.6885563029012	12.9566484066685	10.556601847975	13.8233672400462	13.1211773323188	12.7736749653859	12.3327638683131	13.5602134008715	14.1409894934458	13.2632398531449	15.1171966539027	612.311	4773.12	0	1	0.999789340636191	1	0.998206680116566	0	0.227966101694915	0.0706621303323737	0.133333333333333	0.999786233433091	0.195121951219512	1	0.142220808145084	0.115384615384615	0	0.1	0	0.998206680116566	0.227966101694915	1	1	0.0819672131147541
G-402	99	SOFT_TISSUE	12.1452316383822	13.9425145053392	12.3112658225362	12.9844184588011	11.2917462808339	13.6227382178711	13.3192487328175	13.1478726847509	12.8893138223844	13.7378810768578	13.6531809653276	13.7264310561142	15.9903255998312	635.524	3253.95	0.00951248513674197	1	0.998997242416646	1	1	0.285714285714286	0.183168316831683	0.0247349823321555	0.165829145728643	0.999367222105041	0.166666666666667	0.191798941798942	0.156369600874795	0.111111111111111	0	0.133333333333333	0.105263157894737	1	0.183168316831683	0.191798941798942	1	0.253551912568306
GAMG	100	CENTRAL_NERVOUS_SYSTEM	10.8872206154684	13.7811547706959	11.8429395592851	11.9048603778756	10.2169883075768	13.1244283043186	11.8121773055144	12.6396572527721	11.0265234425198	13.1877696024643	12.8125182804522	12.6235843264019	15.5308939811939	421.918	1048.99	0.00857755539671194	1	0.116504854368932	1	1	0	0.167213114754098	0.0290964777947933	0.222222222222222	1	0.227120067170445	0.172077922077922	0.99978369024443	0.0344827586206897	0	0	0	1	0.222222222222222	0.99978369024443	1	0.741530054644809
GB-1	101	CENTRAL_NERVOUS_SYSTEM	10.5305038791052	13.539158811108	11.4330115871427	11.9213946737186	10.2917462808339	12.9992953870234	12.6003775531078	12.4726400749774	10.6457484854683	13.0806176945114	13.0508859640749	12.8392431624243	14.6635581042173	864.498	1224.8	0.0192771084337349	1	0.142857142857143	1	0.996817820206842	0.998960498960499	0.630742049469965	0.0769230769230769	0.13013698630137	0.999793941891613	0.245535714285714	1	0.999545867393279	0.0444444444444444	0	0.998503634031637	0	0.998960498960499	0.630742049469965	1	1	0.269398907103825
GCIY	102	STOMACH	4800.44	2834.43	4032.96	2226.58	5297.27	10692.5	1093.58	11292.8	2063.57	6418.13	4536.29	6061.9	8907.26	4521.9	6074.66	0.0606060606060606	1	0.998526315789474	1	0.998413013291014	0	0.233292583537082	0.0186046511627907	0.176110260336907	1	0.130453197797543	0.9997843898232	1	0.599573257467994	0	0.0747330960854092	0	0.998413013291014	0.233292583537082	1	1	0.243169398907104
GCT	103	SOFT_TISSUE	10.7089976274766	13.6857343297306	11.6359901302066	12.586417611263	10.3665407878453	12.9835280711651	12.167637669679	13.2741305965247	11.4588167027904	13.1006294903835	13.1897782387323	13.2425935747959	15.0409745988173	807.532	2037.65	0	1	1	1	0	0	0.0714285714285714	0	0	1	0.166666666666667	1	0	0	0	1	0	0	0.0714285714285714	1	1	0.115846994535519
GI-1	104	CENTRAL_NERVOUS_SYSTEM	11.3470122743354	14.3535603829155	12.7010898248172	12.9851481668333	11.0581947143465	13.8100694959171	12.685559141735	13.3069161135225	11.9824232267759	13.8846475219367	13.7694246415528	13.4270508931509	15.6807441030124	927.047	2208.43	0.142857142857143	0.999569522169608	0.11587982832618	1	0.989539748953975	0	0.136221419975933	0.100088573959256	0.125	0.999538638985006	0.999569522169608	0.0981735159817352	0	0.0312221231043711	0	0.142857142857143	0.998688811188811	0.989539748953975	0.136221419975933	0.999569522169608	1	0.218579234972678
GMS-10	106	CENTRAL_NERVOUS_SYSTEM	11.3914584200497	13.7348154478467	11.7940502723014	12.1035173098223	10.7924649599799	13.4127021495281	12.413310585831	13.0131830735375	10.8165837077876	13.2268486684525	12.9416345449333	13.1238627411607	15.1769133223662	703.512	1237.86	0	1	1	1	0.0344827586206897	0	0.262626262626263	0	0	1	0.192307692307692	1	1	0	0	0.0487804878048781	0	0.0344827586206897	0.262626262626263	1	1	0.726229508196721
GRANTA-519	107	HAEMATOPOIETIC_AND_LYMPHOID	11.7344132615821	13.7701476675415	11.6368058522556	12.7149752680631	11.3515466204733	13.6419388368994	12.2779266479082	12.8398336484173	11.8250382694853	13.551948530593	13.2779992717821	13.0724341113347	15.1106464275778	998.461	3830.13	0	1	1	1	1	0	0.173913043478261	0	0	1	0.166666666666667	0	0	0	0	1	0	1	0.173913043478261	1	1	0.953005464480874
H3255	347	LUNG	12.4569960406652	14.6821716442715	11.816023639828	12.3068306938807	11.7474797136054	14.2186389106135	12.3595025023474	13.7669429407558	11.3565069918667	13.5553081014013	13.751439451538	13.7608238842865	15.292141859959	1301.47	3238.04	0.031201933640958	1	1	1	0.988593155893536	0	0.174447174447174	0	0.163265306122449	0.999785591766724	1	0.998937752283833	0.0795554255630301	0.031201933640958	0	0.322131849315068	0	0.988593155893536	0.174447174447174	1	1	0.878688524590164
H4	108	CENTRAL_NERVOUS_SYSTEM	10.7229782542087	14.3353903546939	10.9169990490828	12.1632408335325	10.5657685161777	13.2542019119738	12.0357613550736	13.1385278014223	10.5505544132194	13.0514128890395	13.1352764126579	13.1479362648065	14.9760718047628	640.838	1599.89	0.0121379310344828	1	1	0.999703176016622	0.998098859315589	0	0.998884675440553	0.0211988304093567	0.0120300751879699	0.999776885319054	1	0.99956369982548	0.0706601466992665	0.112705392270308	0	0.0060099294486543	0	0.998098859315589	0.998884675440553	1	1	0.381967213114754
HARA	109	LUNG	11.6872006946519	14.0951497389683	11.9364907177115	12.8313468342314	11.0080083584251	13.6714304941852	12.8485838212699	13.3401282737006	12.7263459011714	13.3169885619201	13.8454900509444	13.5311377414447	15.247222900467	539.925	2865.96	0.146317829457364	1	0.113816189896531	0.999346618752042	0.999231950844854	0	0.181948424068768	0.999337455830389	0.17295188556567	1	0.999668104878858	0.998433654061311	1	0	0	0.999774470004511	0.0160036579789666	0.999231950844854	0.999337455830389	1	1	0.784699453551912
HCC-15	112	LUNG	11.4841179861906	13.6446449479688	11.8767087815551	12.2254785947379	10.8196202887	13.8535045010213	12.725920051047	13.4451442065536	12.141787841671	13.0705235008783	13.7185328760692	13.6959894647025	14.8557931410058	640.435	3595.1	0.0108766586904503	1	0.998034076015727	1	0.99891845122215	1	0.178655383168782	0	0.185672514619883	1	0.16734693877551	0.175787728026534	1	0.00644122383252818	0	0.999538426032772	0	1	0.185672514619883	1	1	0.719125683060109
HCC-44	118	LUNG	11.4812949046311	15.8521881066107	13.6293566200796	14.577546844727	11.454453529321	15.3148310357456	14.4656939358628	14.6909801018887	13.9079234058736	14.8189815394324	15.7638347994296	15.1588463313776	16.4382558094676	2231.53	20758.8	0.0350877192982456	1	0.999000499750125	1	0.997010463378176	0	0.1876629018245	0.99867928681488	0.214285714285714	1	0.999671808336068	0.189237668161435	0.999568686650852	0.0958904109589041	0.0416666666666667	0.999763760926057	0	0.997010463378176	0.99867928681488	0.999763760926057	1	0.642622950819672
HCC-56	119	LARGE_INTESTINE	12.1430323834174	14.9853527747747	13.3781593597821	13.606173844717	11.8282951877904	14.7211526050406	14.0506139274854	14.2521479797618	12.543660203343	14.5694996363653	14.2430251829942	14.3529400023251	16.4857035452846	1423	2738.87	0	1	0	1	1	0	0.384615384615385	0	0	1	0	0	1	1	0	0.125	0	1	0.384615384615385	1	1	NA
HCC-827	122	LUNG	12.2203178614222	14.1035337013833	11.9215806335596	12.6395215995108	11.393819447944	14.1867332891289	13.0986078613704	13.1747384694406	12.2856045056671	13.6195322275721	13.8739246744734	13.2477940342492	15.4698325700163	1460.19	5452.16	0.46812514702423	1	0.153249272550921	0.999794238683128	1	1	0.13329095147277	0.109464838567006	0.119373776908023	0.999592252803262	0.333508956796628	0.999798752264037	0.104269081500647	1	0	0.998358300841371	0	1	0.13329095147277	1	1	0.791256830601093
HCC1187	110	BREAST	12.3109535355187	14.1066447235599	12.6118086577129	13.4354098231633	11.5814359894544	13.7183188104793	13.8976564112511	13.429799009167	11.8095269896106	14.1181299774973	13.2275256969485	13.5600939576425	15.733836246024	822.572	2585.52	0.0416666666666667	0.99893185216834	0.526467203682394	0.999754118514876	0.996336996336996	0.0625	0.228971962616822	0.0571428571428571	0.158415841584158	0.99893185216834	0.144927536231884	0.142250530785563	0.10146173688736	0	0	0.719343143527405	0.910541064884673	0.996336996336996	0.228971962616822	0.910541064884673	1	0.170491803278689
HCC1395	111	BREAST	11.4490970459176	14.0250530256716	11.6345841934937	12.351160098022	10.8490922876246	13.4152135987653	12.0206674831422	13.2367018800874	11.3885016911535	13.3030672138429	13.2461913199045	13.3100446796475	15.1955260046462	765.553	2404.52	0	1	1	1	0	0.181818181818182	0.205128205128205	0	0.117647058823529	1	0.25	1	0.25	0	0	0	0.607142857142857	0.181818181818182	0.205128205128205	1	1	0.0879781420765027
HCC1569	113	BREAST	12.1598082805472	14.3716405346118	12.0079733309279	12.6132599801812	11.5030306456412	14.4303872107366	12.5230718269404	13.8449018760198	12.5345946995424	13.6780498911654	14.1858820274467	13.8763250860632	15.68420071299	930.129	2731.33	0.0563674321503132	1	0.294811320754717	1	0.998637230853094	0	0.203488372093023	0	0.25	1	0.189189189189189	0.18798955613577	0.999353169469599	0.142857142857143	0	0.0779443254817987	0	0.998637230853094	0.25	0.999353169469599	1	0.205464480874317
HCC1806	114	BREAST	11.8790088139927	15.3950989585803	13.4993476328766	14.7976615258538	11.9445290591988	15.5387648763755	14.2584188125988	14.7490837741395	14.8036266352603	14.5603925471754	15.2091867957834	14.7125807351006	16.8960603590962	3828.77	49604.4	0	1	1	1	1	0	0.25531914893617	1	0	1	1	1	1	0.0454545454545455	0	1	1	1	1	1	1	0.437704918032787
HCC1954	115	BREAST	11.4365033460129	14.0824817278631	12.1443395912478	11.8342735152347	11.1422985527842	13.7661147575867	11.993009124176	12.5829887165207	10.9207994410992	13.5255208090951	13.5801407724362	12.7511255833673	15.3530434176178	833.441	3673.44	0.0714285714285714	1	0.999578858707096	1	0.998143728453991	0	0.14279359430605	0.0714285714285714	0.160919540229885	1	0.181818181818182	0.998243853487205	0.998847660751325	0.211530218602658	0.13401187446989	0.999790882475951	0.0277777777777778	0.998143728453991	0.160919540229885	0.999790882475951	1	0.220218579234973
HCC70	120	BREAST	12.3792429726701	14.2957689344205	13.0256413722637	12.9735718155256	11.5779952201287	13.8791045691476	12.6389562402538	12.9933807042559	11.2051212196808	13.6002613894103	13.9131699161228	13.4240350332987	15.8084866152961	1756.12	16104.1	0.0714285714285714	0.999574105621806	0.999677938808374	0.999756986634265	0.998952331063384	0	0.960092095165004	0.00632911392405063	0.159183673469388	0.999571183533448	0.2	0.177083333333333	0.999574105621806	0.24390243902439	0.169487893721877	0.81721825654337	0.0967741935483871	0.998952331063384	0.960092095165004	0.999574105621806	1	0.640983606557377
