LabCellLineID	GDSC_Cell.line.name	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs
177	HuP-T3	0.029411765	0.256410256	1	0.54	0.0625	0	0.256410256	0.044444444	0.175	0.025316456	0.237288136	0.102564103	0.037037037	0.2	0.024691358	0.074380165	0.024793388	0.0625	0.256410256	0.237288136	0.178571429
178	HuP-T4	0	0.125	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0.125	0
180	IA-LM	0.090909091	0.289915966	0.771929825	0.568807339	0.033333333	0	0.203592814	0.133333333	0.153846154	0.161290323	0.087962963	0.01980198	0.289915966	0.023809524	0	0.051612903	0.013888889	0.033333333	0.203592814	0.289915966	0.02739726
181	IGR-37	0.095238095	0.416666667	0	0.565217391	0	0	0.416666667	0	0.095238095	0	0.19047619	0	0.25	0.05	0	0.090909091	0	0	0.416666667	0.25	0
182	IGR-39	0.007252216	0.336122734	0.197183099	0.245087901	0.09112426	0	0.282208589	0.072687225	0.228828829	0	0.254201681	0.336122734	0.153915123	0.007110877	0	0.006611166	0	0.09112426	0.282208589	0.336122734	0
183	IGROV-1	0.036585366	0.2578125	0.164383562	0.145199063	0.014051522	0	0.140858209	0.019834711	0.041666667	0.095459837	0.142857143	0.2578125	0.11878453	0	0	0.005867561	0	0.014051522	0.140858209	0.2578125	0.018112488
184	IM-95	0.756874096	0.756874096	0.117210682	0.703542781	0.054509415	0	0.756874096	0.75	0.236111111	0.342857143	0.186440678	0.230769231	0.159557662	0.294117647	0	0.061728395	0	0.054509415	0.756874096	0.294117647	0.149253731
186	IPC-298	0	0.309090909	0	0.636363636	0	0.2	0.309090909	0	0	0	0.153846154	0.111111111	0.2	0	0	0.173913043	0	0.2	0.309090909	0.2	0
187	Ishikawa(Heraklio)02ER-	0.011363636	0.216216216	0.02467344	0.541963016	0.011363636	0	0.216216216	0.013777268	0.120879121	0	0.02110139	0.144488864	0.069884513	0	0	0	0	0.011363636	0.216216216	0.144488864	0.049842271
188	IST-MES1	0	0.3	0.01754386	0.540983607	0	0	0.254143646	0	0	0.016949153	0.139705882	0.086956522	0.3	0.025641026	0	0.016129032	0.018867925	0	0.254143646	0.3	1
190	J82	0.032786885	0.971428571	0.086956522	1	0	0	0.309859155	0	0.071428571	0.048780488	0.085714286	0	0.371428571	0.032786885	0.971428571	0.025641026	0	0	0.309859155	0.371428571	0.03030303
191	JHH-2	0.181818182	0.328571429	0	0.56097561	0	0.040816327	0.328571429	0.111111111	0.181818182	0.056962025	0.246376812	0.25	0.301886792	0.046511628	0.071428571	0.057142857	0.042553191	0.040816327	0.328571429	0.301886792	0.1
192	JHH-4	0.1	1	0.090909091	1	0.117647059	0.167938931	0.299065421	0.037735849	1	0	0.300330033	0.029411765	0.307017544	0.024390244	0.035087719	0	0.022988506	0.167938931	1	0.307017544	0.180327869
194	JHH-6	0.035714286	0.288888889	0.206896552	0.631578947	0	0	0.274193548	0	0	0	0.184210526	0	0.288888889	0.033333333	0.12	0.109090909	0	0	0.274193548	0.288888889	0
195	JHH-7	0.181818182	0.225806452	0.889320388	0.214402619	0.08259587	0	0.170034052	0	0.225806452	0.016732512	0.125	0.192262603	0.153846154	0.125	0.006092254	0.181818182	0	0.08259587	0.225806452	0.192262603	0.005830165
196	JHOS-2	0.105263158	0.25	0.180298507	0.192857143	0.068162209	0	0.226484241	0.084693427	0.183941606	0	0.125925926	0.171617162	0.240936798	0.25	0.142857143	0.006905055	0	0.068162209	0.226484241	0.25	0.117647059
197	JHOS-4	0	0.181818182	0	0	0	0	0	0	0.153846154	0.076923077	0	0	0	0	0	0.181818182	0	0	0.153846154	0.181818182	0
202	JVM-3	0	0.277777778	0.153846154	0.53125	0.142857143	0.25	0.17721519	0	0	0.111111111	0.277777778	0	0.239130435	0.111111111	0	0.105263158	0.181818182	0.25	0.17721519	0.277777778	0.142857143
204	KALS-1	0.057142857	0.248484848	0.176706827	0.99977993	0.117857143	0	0.239263804	0.153846154	0.248484848	0.052631579	0.151810585	0.232061069	0.097758406	0.047619048	0.0040869	0.095238095	0.021035151	0.117857143	0.248484848	0.232061069	0.142857143
205	KARPAS-299	0.010526316	0.302272727	0.222641509	0.998872604	0.078651685	0	0.222929936	0.00886918	0.302272727	0	0.105263158	0.034802784	0.115735115	0.133333333	0	0.136363636	0	0.078651685	0.302272727	0.136363636	0
206	KARPAS-422	0.148148148	1	0	0	0	0	0.363636364	0	1	0	0	0	0	0	0	0.133333333	0	0	1	0.133333333	0.235294118
210	KCL-22	0	0.28	0.142857143	0	0	0	0.28	0	0	0	0	0	0	0.166666667	0	0.133333333	0	0	0.28	0.166666667	0
211	KE-39	0.012066365	1	0.596338274	0.286329386	0.071606994	0	0.245923913	0.050985915	0.237851662	0.564505119	0.141493056	1	0.150900901	0	0	0	0	0.071606994	0.245923913	1	0
213	KELLY	0.153846154	0.166666667	0	0.625	0	0	0.166666667	0	0	0.142857143	0.117647059	0	0	0.153846154	0.166666667	0.153846154	0	0	0.166666667	0.153846154	0
214	KG-1	0.142857143	0.333333333	0.071428571	0.666666667	0	0	0.333333333	0.142857143	0	0	0.136363636	0	0.222222222	0	0	0.08	0	0	0.333333333	0.222222222	0.086956522
216	KLE	0.009402655	1	0.109981516	0.999682338	0.006394884	0.153846154	0.141870106	0.181818182	1	0	0.141091658	0.181818182	0.25	0.0625	0.1	0.102040816	0	0.153846154	1	0.25	0
219	KMRC-1	0.027777778	1	0.028985507	1	0	0	0.347826087	0	0.031746032	0.027777778	0.142857143	1	0	0	0	0.243478261	0	0	0.347826087	1	0.078431373
221	KMRC-20	0.0625	0.357142857	1	0.5625	0	0	0.357142857	0	0	0	0.3	0	0.260869565	0.0625	0	0.06	0	0	0.357142857	0.3	0.076923077
222	KMS-11	0.012251149	0.201793722	0.716395864	0.164549654	0.123809524	0	0.201262272	0.061833689	0.201793722	0.051831547	0.133333333	0.182267633	0.087113247	0	0	0	0	0.123809524	0.201793722	0.182267633	0.015362458
226	KNS-42	0.083333333	0.363636364	0.115384615	0.409090909	0	0	0.189655172	0.090909091	0	0.038461538	0.224137931	0.095238095	0.363636364	0	0	0.083333333	0.074074074	0	0.189655172	0.363636364	0.176470588
228	KNS-62	0.023255814	0.999792143	0.18025513	0.268358797	0.090138936	0	0.21958324	0.025316456	0.1765286	0.025316456	0.128507295	0.346305868	0.207411663	0.033333333	0.033333333	0.999792143	0.03030303	0.090138936	0.21958324	0.999792143	0.115942029
229	KNS-81	0.388688327	0.388688327	0.689039629	0.164326189	0.011516785	0	0.133975482	0	0.078817734	0.031107306	0.067823981	0.164512338	0.072656014	0.388688327	0	0.180856984	0	0.011516785	0.133975482	0.388688327	0
230	KNS-81-FD	0.388688327	0.388688327	0.689039629	0.167686659	0.011516785	0	0.135258359	0	0.166666667	0.057142857	0.069405664	0.164512338	0.076223981	0.388688327	0	0.186954148	0.05	0.011516785	0.166666667	0.388688327	0
232	KP-1N	0.257142857	0.342465753	0	0.68852459	0.272727273	0.257142857	0.252427184	0.166666667	0	0.060606061	0.212121212	0	0.342465753	0.073529412	0	0.121212121	0.046875	0.272727273	0.252427184	0.342465753	1
234	KP-2	0	0.153846154	0	0	0	0	0.153846154	0	0	0	0	0	0	0	0	0	0.105263158	0	0.153846154	0.105263158	0.111111111
235	KP-3	0.142857143	0.358974359	0.090909091	1	0	0.142857143	0.358974359	0	0.136363636	0.142857143	0.055555556	0	0.272727273	0.1	0	0.111111111	0	0.142857143	0.358974359	0.272727273	0.176470588
238	KU812	0	0.405405405	0	0.454545455	0	0	0.142857143	0	0	0.125	0.2	0	0.405405405	0.1	0	0.117647059	0.166666667	0	0.142857143	0.405405405	0.210526316
239	KURAMOCHI	0.294117647	0.294117647	0	0	0	0	0	0	0	0.294117647	0	0	0	0	0	0	0	0	0	0	0
240	KYM-1	0.048780488	0.252356021	0.132209036	0.460469355	0.01163227	0	0.15	0.060606061	0.14368932	0	0.136404697	0.252356021	0	0.026315789	0.018867925	0.018348624	0.086956522	0.01163227	0.15	0.252356021	0.080645161
241	KYSE-140	0.133333333	0.333333333	0	0.454545455	0	0	0.333333333	0	0	0.058823529	0	0	0.264705882	0.125	0	0	0.133333333	0	0.333333333	0.264705882	0.111111111
242	KYSE-150	0	0.25	0.323529412	0.55	0.05	0.153846154	0.204301075	0.153846154	0	0.048780488	0.2	0	0.25	0	0	0.057142857	0	0.153846154	0.204301075	0.25	0.847826087
243	KYSE-180	0.008333333	0.245283019	0.201995012	0.214982042	0.011385199	0.003767898	0.245283019	0.014146773	0.185964912	0	0.157894737	0.222760291	0.187642276	0.125	0	0.095238095	0	0.011385199	0.245283019	0.222760291	0.051282051
245	KYSE-410	0.009206607	0.181528662	0.946297098	0.181818182	0	0	0.165021157	0	0.181528662	0.076923077	0.124596514	0.172068356	0.150044924	0.058823529	0	0.052631579	0	0	0.181528662	0.172068356	0.216589862
246	KYSE-450	0.073170732	0.235729074	0.146596859	0.23873442	0.015765766	0	0.179414336	0.235729074	0.158081705	0.073170732	0.107142857	0.235714286	0.218996618	0.048780488	0	0.008978196	0.055555556	0.015765766	0.235729074	0.235714286	0.085714286
247	KYSE-510	0.93877551	0.93877551	0	0.857142857	0	0.93877551	0.255813953	0	0.135135135	0	0.25	0	0.305555556	0.181818182	0	0.133333333	0	0.93877551	0.255813953	0.305555556	0
248	KYSE-520	0.005615874	1	0.063673469	0.214285714	0.078787879	0	0.138454667	0	0.104529617	0.009345794	1	0.104823748	0.141029286	0	0	0.060606061	0.005656665	0.078787879	0.138454667	1	0
249	KYSE-70	0.181818182	0.230769231	0.999351351	0.179990191	0.07421875	0	0.230769231	0.043478261	0.186544343	0.008987576	0.142857143	0.135495495	0.101077051	0.133333333	0.003876804	0.016495338	0.074074074	0.07421875	0.230769231	0.142857143	0.999557326
251	L-363	0	0.267605634	0.076923077	0.6875	0	0	0.267605634	0	0.133333333	0.083333333	0.257142857	0.086956522	0.2	0	0	0.125	0	0	0.267605634	0.257142857	1
252	L-428	0	0.35	0	1	0.166666667	0	0.35	0	0.076923077	0.044444444	0.25	0.25	0.290909091	0.055555556	0	0	0	0.166666667	0.35	0.290909091	0.068965517
254	LC-1-sq	0	0.375	1	0.928571429	0	0.142857143	0.333333333	0	0	0.1	0.095238095	0	0.375	0	0	0	0	0.142857143	0.333333333	0.375	1
255	LCLC-103H	0.068965517	0.4	0	0.642857143	0	0.25	0.4	0.111111111	0	0.088888889	0.129032258	0	0.225	0	0.071428571	0.068965517	0.111111111	0.25	0.4	0.225	1
256	LN-18	0.334420121	0.334420121	0.168498168	0.243421053	0.014388489	0	0.223021583	0.105263158	0.030769231	0.025641026	0.119047619	0.334420121	0.151556526	0.025641026	0.029411765	0.057075167	0.03030303	0.014388489	0.223021583	0.334420121	1
257	LN-229	0.086956522	0.201117318	0.250720461	0.128310128	0.007662835	0	0.141853933	0.012433393	0.201117318	0.133333333	0.153846154	0.158850227	0.133333333	0.1	0.007399347	0.085714286	0.005644403	0.007662835	0.201117318	0.158850227	0.129605688
258	LOU-NH91	0	0.366666667	0.142857143	1	0	0.3125	0.366666667	0	0	0.105263158	0.133333333	0	0.357142857	0.25	0	0.111111111	0.153846154	0.3125	0.366666667	0.357142857	0.1
259	LOXIMVI	0.006877917	0.998479583	0.110102605	0.262473461	0.065885798	0.2	0.197585612	0	0.166774822	0	0.116537181	0.191470054	0.107450282	0.998479583	0.074074074	0.08528464	0	0.2	0.197585612	0.998479583	0.023906409
260	LP-1	0	0.416666667	0	1	0	0	0.416666667	0	0	0.142857143	0	0	0	0	0	0	0	0	0.416666667	0	0
261	LS-123	0.08	0.424242424	0.243243243	1	0.411764706	0	0.181818182	0.044247788	0.022727273	0.201754386	0.204301075	0.227272727	0.08	0.424242424	0	0.176470588	0.036363636	0.411764706	0.181818182	0.424242424	0.263157895
262	LS-411N	0.111195159	0.999432302	0.139658612	0.166666667	0.111111111	0	0.215447154	0.053030303	0.154696133	0.999432302	0.225806452	0.138014528	0.25374376	0.25	0	0	0	0.111111111	0.215447154	0.25374376	0.999645012
263	LS-513	0.227272727	0.611111111	0.222222222	0.315789474	0.470588235	0	0.159609121	0.064743139	0.255319149	0.175824176	0.238095238	0.2524708	0.227272727	0.611111111	0	0.141176471	0	0.470588235	0.255319149	0.611111111	0.3875
264	LU-99	0.017897092	0.242016807	1	0.245098039	0.006965944	0	0.163684559	0.242016807	0.147058824	0.006737589	0.063352045	0.114285714	0.165750412	0	0	0.021408692	0	0.006965944	0.242016807	0.165750412	0.99856253
265	LU-99A	0.017897092	0.242016807	1	0.25	0.006965944	0	0.164419313	0.242016807	0.147058824	0.068965517	0.171428571	0.114285714	0.164909435	0.142857143	0	0.051282051	0.049180328	0.006965944	0.242016807	0.171428571	1
267	M059J	0	0.411764706	0	0.586206897	0	0.125	0.411764706	0	0	0.076923077	0.142857143	0	0.27027027	0	0	0	0	0.125	0.411764706	0.27027027	0
270	MC116	0.142857143	0.235294118	0	0.558823529	0	0.142857143	0.165137615	0.058823529	0.083333333	0.040816327	0.162162162	0.057142857	0.235294118	0.058823529	0.055555556	0.113636364	0.033333333	0.142857143	0.165137615	0.235294118	0.1875
272	MCF7	0.006930693	0.663604031	0.144989339	0.222222222	0.005571031	0	0.153138653	0.005037783	0.225	0.052631579	0.285714286	0.663604031	0.122405372	0.357142857	0	0.175	0.003537736	0.005571031	0.225	0.663604031	0.076923077
273	MDA-MB-157	0.849183726	0.849183726	0.850160256	0.270247934	0.081081081	0.037037037	0.849183726	0.1875	0.5	0.125	0.416422287	0.187943262	0.133688165	0.322580645	0	0.083333333	0	0.081081081	0.849183726	0.416422287	0.115384615
274	MDA-MB-175-VII	0	0.2	0.138655462	0.202473327	0.076923077	0	0.169430425	0.015163934	0.16091954	0	0.2	0.165111271	0.133552271	0.117647059	0	0.073529412	0	0.076923077	0.169430425	0.2	0.02739726
275	MDA-MB-415	0	1	0	0.388888889	1	0.571428571	0.107142857	0	0	0.103448276	0.166666667	0	0.416666667	0	0	0.086956522	0	1	0.107142857	0.416666667	0.095238095
277	MDA-MB-436	0	0.416666667	0.181818182	0.5	0	0	0.391304348	0	0.1	0	0.076923077	0	0	0	0	0	0.416666667	0	0.391304348	0.416666667	0.166666667
278	MDA-MB-453	0.010510511	0.174107143	0.016311167	0.115001278	0.074074074	0	0.139917695	0.027308192	0.174107143	0.153846154	0.153846154	0.161028417	0.125418569	0	0	0.074074074	0.0625	0.074074074	0.174107143	0.161028417	0
279	MDA-MB-468	0	0.25	0.471698113	0.8125	0	0.2	0.25	0	0	0	0.16	0.135135135	0.1875	0	0	0.095238095	0	0.2	0.25	0.1875	0.090909091
281	MEG-01	0.153846154	0.312977099	0.166666667	0.491803279	0	0.153846154	0.152439024	0.111111111	0.055555556	0.0625	0.229166667	0	0.312977099	0.1	0.09375	0.071428571	0.081632653	0.153846154	0.152439024	0.312977099	0.131147541
282	MEL-HO	0.088888889	1	0.048780488	0.25	0	0.032258065	0	0	0.733333333	0	0.307692308	0	0.157894737	1	0	0.138888889	0	0.032258065	0.733333333	1	0.045454545
283	MES-SA	0	0.153846154	0	0	0	0	0.153846154	0	0	0	0.125	0	0	0	0	0.142857143	0	0	0.153846154	0.142857143	0
284	Mewo	0.192307692	1	1	0.909090909	0	0	0.243243243	0	0	1	0.282051282	0	0.192307692	0.23255814	0	0.155555556	0	0	0.243243243	0.282051282	0.233333333
285	MFE-280	0.006700168	0.262411348	0.111111111	0.151280062	0.113300493	0	0.165470852	0.021645022	0.262411348	0.176470588	0.079320113	0.170682731	0.175957646	0	0	0.193404255	0	0.113300493	0.262411348	0.193404255	0.028619937
286	MFE-296	0.006671609	0.999204244	0.123439667	0.218910256	0	0	0.189649416	0.008064516	0.180327869	0.997645674	0.144444444	0.118181818	0.088057041	0.058610545	0	0.999204244	0	0	0.189649416	0.999204244	0.003668763
287	MFE-319	0.032919434	0.2	0.088888889	0.309327037	0.099796334	0	0.145437914	0.008807046	0.08984375	0.032919434	0.2	0.152466368	0.069794721	0	0	0	0	0.099796334	0.145437914	0.2	0.117647059
288	MG-63	0.117647059	0.25974026	0.051282051	0.526315789	0	0	0.238461538	0	0.117647059	0.039215686	0.178571429	0	0.25974026	0.095238095	0	0.045454545	0.1	0	0.238461538	0.25974026	0.176470588
289	MHH-ES-1	0	0.9375	0	0	0	0	0	0	0	0	0	0.272727273	0.384615385	0.9375	0	0	0	0	0	0.9375	0
290	MIA-PaCa-2	0.010564998	0.466666667	0.100404313	1	0.057658451	0	0.176072235	0.010564998	0.344262295	0.142857143	0.162162162	0.176320815	0.094748541	0.466666667	0	0.044117647	0	0.057658451	0.344262295	0.466666667	0.020408163
293	MKN45	0.294570235	0.653875094	0.116694584	0.415265201	0.065482797	0	0.192590834	0.050387597	0.227272727	0.058823529	0.653875094	0.133037694	0.240295749	0.294570235	0.006621102	0.135135135	0	0.065482797	0.227272727	0.653875094	0
294	MKN7	0.076923077	0.480342953	0.192032686	0.650610148	0.166666667	0	0.264102564	0.185185185	0.216101695	0	0.155963303	0.255877034	0.183098592	0.4375	0	0.480342953	0.035087719	0.166666667	0.264102564	0.480342953	0.15
295	MKN74	0.018468358	0.997969314	0.128320802	0.188235294	0.067622951	0	0.187897339	0.02250388	0.169129721	0.007663782	0.111374408	0.188257223	0.189114391	0	0	0.997969314	0	0.067622951	0.187897339	0.997969314	0
296	MOG-G-CCM	0	0.181818182	0	0	0	0	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0.181818182	0	0
297	MOLP-8	0	0.307692308	0	0	0	0	0.307692308	0	0	0	0	0	0.272727273	0	0	0	0	0	0.307692308	0.272727273	0
298	MOLT-16	0	0.333333333	0	0	0	0	0.333333333	0	0	0	0.083333333	0	0	0	0	0	0	0	0.333333333	0.083333333	0
299	MONO-MAC-1	0.010971787	0.209302326	0.084070796	0.471854305	0.005327245	0	0.120993228	0	0.185714286	0	0.105960265	0.209302326	0.099192618	0.196963124	0	0.005177994	0	0.005327245	0.185714286	0.209302326	0.00390625
301	MPP-89	0.521276596	0.521276596	1	0.6	0	0	0.260115607	0.142857143	0.057142857	0.521276596	0.21686747	0.068965517	0.356435644	0.066666667	0	0.086206897	0.03030303	0	0.260115607	0.356435644	0.136363636
302	MSTO-211H	0.05172961	0.257242178	0.146031746	0.21964709	0.051948052	0	0.213114754	0.05172961	0.177266576	0.073170732	0.110957004	0.257242178	0.173992119	0.044444444	0.045454545	0.061538462	0.064516129	0.051948052	0.213114754	0.257242178	0.855332629
303	NCI-H1048	0	0.709831096	0.122875817	0.192952543	0.007109005	0.006933333	0.376599634	0	0.205263158	0	0.163265306	0.23015873	0.100391598	0.181818182	0	0.709831096	0	0.007109005	0.376599634	0.709831096	0.998316498
304	NCI-H1092	0.765905097	0.847154472	0.083333333	0.24012474	0.25	0.003359462	0.178747361	0.013717421	0.4375	0.095238095	0.765905097	0.847154472	0.137045682	0.133333333	0	0.105263158	0	0.25	0.4375	0.847154472	0.2
305	NCI-H1155	0.054794521	0.344827586	0	0.638888889	0.0625	0.178571429	0.105882353	0	0.166666667	0.033898305	0.2	0	0.041666667	0.344827586	0	0.04587156	0.032258065	0.178571429	0.166666667	0.344827586	0.074074074
306	NCI-H1184	0.007030303	0.999136442	0.184079602	0.207668626	0.126943005	0	0.305084746	0.008759124	0.999136442	0	0.196078431	0.082148499	0.182811362	0.178136756	0	0.007030303	0	0.126943005	0.999136442	0.196078431	0.006804825
307	NCI-H1299	0.008055236	0.229748603	0.255842558	0.227911647	0.098803952	0	0.18762475	0.028571429	0.168241966	0	0.136219641	0.229748603	0.138362859	0.142857143	0	0.06296208	0.017586283	0.098803952	0.18762475	0.229748603	0.205128205
308	NCI-H1339	0.012681159	0.21108742	0.823495032	0.275020565	0	0.00509915	0.191064906	0.008333333	0.144385027	0.052610279	0.111111111	0.21108742	0.076808574	0.019761129	0	0.006954436	0	0.00509915	0.191064906	0.21108742	0
309	NCI-H1341	0	0.234323432	0.175637394	0.158530043	0.084656085	0	0.21875	0	0.231511254	0.005662806	0.136563877	0.234323432	0.166561315	0	0	0	0	0.084656085	0.231511254	0.234323432	0.025749168
310	NCI-H1355	0.095534787	0.75	0.166666667	0.342753931	0.111111111	0	0.211229947	0.75	0.168195719	0.052226314	0.220183486	0.307692308	0.445011483	0.192982456	0.120474275	0.095534787	0	0.111111111	0.75	0.445011483	0.166666667
312	NCI-H1563	0	1	0.974358974	0.5	0.173913043	0	0.25	0.074074074	0.045454545	0.111111111	1	0.647058824	0.218487395	0.075	0	0.072727273	0	0.173913043	0.25	1	0.052631579
313	NCI-H1568	0	0.524590164	0	0.647058824	0	0	0.329113924	0.524590164	0	0.08	0.181818182	0	0.2	0	0	0.086956522	0	0	0.524590164	0.2	0
314	NCI-H1573	1	1	0	0.647058824	0.083333333	0	0.12	0.666666667	0.509803922	1	1	0	0	0.116666667	0	0.115789474	0	0.083333333	0.666666667	1	0.113636364
315	NCI-H1581	0	0.3125	0.043478261	0.448275862	0	0	0.125	0	0.148148148	0.024691358	0.3125	0	0.0625	0.3125	0	0.044444444	0	0	0.148148148	0.3125	1
316	NCI-H1648	0.833333333	0.833333333	0.05	0.673469388	0	0.047619048	0.259640103	0	0.075949367	0.833333333	0.193069307	0.090909091	0.267716535	0.105263158	0	0.042553191	0.039215686	0.047619048	0.259640103	0.267716535	0.044444444
317	NCI-H1650	0.057142857	0.28	0.174582798	0.791828794	0.061606161	0.208333333	0.213186813	0.099257885	0.220379147	0.043275815	0.163387511	0.226848528	0.12804878	0.28	0	0.058823529	0.012257906	0.208333333	0.220379147	0.28	0.057142857
318	NCI-H1651	0.142857143	0.445211389	0.174775928	0.277439766	0.046511628	0.142857143	0.202268431	0.09173913	0.388297872	0.032620321	0.1875	0.295783926	0.15647095	0.018785496	0	0.445211389	0	0.142857143	0.388297872	0.445211389	0.039735099
319	NCI-H1666	0.041666667	0.301210121	0.144176136	0.274189364	0.079621381	0	0.178732495	0.133333333	0.18892186	0.010582011	0.10694051	0.188829787	0.301210121	0.088888889	0	0.022648835	0.035087719	0.079621381	0.18892186	0.301210121	0.999541705
320	NCI-H1693	0.076923077	0.999713959	0.138601036	0.180327869	0.009620253	0.076923077	0.186842105	0.010638298	0.151260504	0.071428571	0.185185185	0.15007215	0.076900149	0.074074074	0	0.999713959	0.107142857	0.076923077	0.186842105	0.999713959	0.044444444
322	NCI-H1703	0.013494649	0.243243243	0.174165457	0.173825164	0.013494649	0	0.12968893	0.105263158	0.243243243	0.010034263	0.120689655	0.083333333	0.125	0.066666667	0	0.058823529	0	0.013494649	0.243243243	0.125	0.115384615
323	NCI-H1792	0.018237082	0.277777778	0.16735823	0.232876712	0.097305389	0	0.265700483	0.010077519	0.138539043	0.003066813	0.122321429	0.257124763	0.11128989	0.277777778	0.034482759	0.047244094	0	0.097305389	0.265700483	0.277777778	0.016528926
